,reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime,Sentiment
0,A15E01890A5IX5,764004425,Alison Leigh,"[13, 13]","Wuthering Heights, a tale of forbidden love and revenge, has fascinated readers for generations. Heathcliff, a young vagabond, is charitably brought to the estate of Wuthering Heights to live by the kind Mr. Earnshaw. His son Hindley repudiates the boy, while daughter Cathy latches on to the young Heathcliff, and they soon become inseparable. The love story that follows transcends time, as Heathcliff will stop at nothing to be with the love of his life.London Weekend Television has done a wonderful job in bringing Emily Bronte's famed classic novel to the screen. There have been many adaptations, but this is the first one that I know of that remains wholly faithful to the book.Orla Brady gives a wonderful performance as the spirited Cathy, while Crispin Bonham Carter truly shines as Cathy's husband Edgar Linton. Robert Cavanah does the role of Heathcliff justice, but I believe he looked a bit old for the part; especially against the youthful looking Brady.For anyone who wants a complete and faithful adaptation of Emily Bronte's wonderful story, look to this version of Wuthering Heights.",5,Emily Bronte's COMPLETE Story!,1151798400,"07 2, 2006",0.6303
1,AG4RH37UZDNS1,764004425,Amazon Customer,"[0, 1]","disappointing, but I didn't know the story before seeing this, not my thing as it is too sad for me, too dark",3,"just okay,",1363478400,"03 17, 2013",-0.7391
2,AAVLB0GGEKRCO,764004425,Andrew Raker,"[6, 6]","Overview:Film shows a lot of action. Narration plays a very minimal role. Showing the action rather than telling it also allows for a pleasant viewing experience. In other words, a viewer can feel engaged in the film, rather than find the film cheesy.The film does not make Heathcliff appear as insane as 1992 adaptation. Furthermore, the film is clearer in telling the story than 1992 adaptation. In other words, in the 1992 adaptation, characters change localities without the viewer understanding why. While this adaptation does not completely explain, it does provide additional scenes not included in 1992 adaptation. The scenes in 1992 adaptation not included in this adaptation are mostly non-essential scenes dealing with over-scripted romantic conversation between Catherine and Heathcliff.Contrast between 1992 and 1998 adaptations. Reasons why I think the 1998 is better.1.Nelly's character is much better developed in 1998 adaptation. In fact, minor characters are overall better developed in 1998 adaptation.2.Heathcliff appears more sincerely distraught in 1998 adaptation. He appears more insane in 1992 adaptation.3.Class and historical, time-sensitive issues are covered better in 1998 adaptation than 1992 adaptation (ex: Catherine's desire to marry Edgar for money. Heathcliff's desire to have Catherine II marry Linton so he could obtain Thrushcross Grange).4.1998 adaptation shows the story better by visual sequences rather than just a narrator's voice. In other words, the 1998 adaptation is more interesting than the 1992 adaptation.5.1992 adaptation does keep two points that the 1998 adaptation does not. (1) It keeps the beautiful/stormy weather scene, and (2) The scene where Catherine tells Heathcliff that if he kisses her again, she will die.6.1992 adaptation is 16:9 aspect ratio. The 1998 adaptation is 4:3 ratio. Therefore, the 1992 adaptation has the better picture quality for most wide-screen televisions.",4,Better than 1992,1247529600,"07 14, 2009",0.2762
3,A1HHINB6MKR6V1,764004425,bertrande,"[3, 3]","Although perhaps not my favourite film version of the novel (and given the fact Wuthering Heights is a very, very difficult novel to film), this is a great adaptation of a phenomenal book. Some of the casting is questionable, but some characters were perfectly cast (eg, Sara Smart as Cathy Linton is exceptionally talented!). The symbolism of the windows was represented quite well and with subtlety. It would have been nice if, instead of making up their own scenes, they had filmed more scenes directly from the novel, but overall, this was a great adaptation of the novel with some wonderful imagery.",4,A charming version of the novel!,989107200,"05 6, 2001",0.7417
4,A2DXS0HWE4V4ON,764004425,BlueEyedBelle,"[0, 0]",A VERY imtense story. The brother is dispicable. I soooo wanted to hurt him!! Very hash movie & not for everyone. Many versions of it ... want to see others b4 I pass final judgement on this one.,3,Wanted to give this a 3.5 but didn't know how,1395100800,"03 18, 2014",-0.1066
5,A141HP4LYPWMSR,764004425,Brian E. Erland,"[16, 42]","First things first, I hate to admit it but I've never read Emily Bronte's classic novel `Wuthering Heights', therefore I can't comment on whether or not this cinematic production from '98 is an accurate retelling of the tragic love story of Heathcliff and Cathy.Secondly, I don't see any reason to give a synopsis of the plot since the majority of people reading this review are already quite familiar with the storyline.That now said, I will say that this is one of the most bizarre, depressing and unromantic love stories I've ever seen. The two love birds, Heathcliff (Robert Cavanah) and Cathy (Orla Brady) are myopic, narcissistic, manipulative, cruel and overall downright unlikable. What can you conclude about a guy whose only comment after his true loves death is, Did she mention me?Final Thoughts: Beautiful cinematography, wonderful production values and attractive period costumes can't compensate for two main characters you just can't force yourself to care about. Maybe this is your cup of tea, but it's not mine.",2,"Whatever Our Souls Are Made Of, His And Mine Are The Same ~ Love And Necromancy Make Strange Bedfellows",1170460800,"02 3, 2007",0.3967
6,ACDPKWL6QU774,764004425,cathie james romance diva,"[11, 12]","This is the best version of Wuthering Heights I have seen. The acting superb by Robert Cavanah and Matthew Mcfadyen was great to behold. The dark, all consuming love Heathcliff had for Cathy and the gentle, protecting love Hareton had for the daughter Catherine is such a contrast. It made the story more strong in the obsession of Cathy's and Heathcliff's dark romance standout. Watching this story unfold tore at your heartstrings in how they treated the people around them. They were so involved with each other, they just damaged and run over the people they were supposed to also love. Just did not have any room in their hearts for others I think. It almost wore me out I got so involved in the story. Get this version, you will not be sorry.",5,opposite stories of love,1169942400,"01 28, 2007",0.3851
7,AMNUGLHBHMFFH,764004425,Duenwen Hsiao elena,"[2, 2]","I saw 2009 and this one back to back. WOW, how different... So this version. First of all, one has to keep in mind that this is a 2-hr movie, it's got to be edited unmercifully to fit into that time frame. I have mixed feelings about it. The emphasis here is completely taken off of Catherine and her relationship with Heatchliff. It's all about him and what happened after her death. I must admit I detested that whole part of the movie where Heathcliff and Catherine are running around the lands, giggling and frolicking and pretending to be in their 20s while all the time looking like the 40 year olds that they are. Actually I really got into the movie and was able to enjoy it only after Catherine died. Many commented on her bad acting - I disagree. She has a small part in the movie, acts 20 min or so in the entire movie and half of it she is supposed to pretend to be 20. I think she did the best she could with what she was given. Heathcliff did very well once he didnt have to act the teenager (which was a misarable failure, I guess it was not possible to make him look younger, no Benjamin Button budget), an interesting portrayal all in all. It was the second generation actors that made the movie come to life. Matthew McF. commands attention anytime he is on screen without even uttering a word. Him and the 2nd Catherine were delightful and authentic.I give 4 stars as a stand-alone movie, loosely based on the novel. If I was forced to judge it as an adaptation solely and if one is looking for a faithful one - it's rather disappointing (about 2 stars).(PS : 2009 I liked for exactly opposite parts - Catherine and Heathcliff were fabulous in the intensitiy and passion, though it was hard to find any gypsy in that actor, physically he's not what one would expect. The 2nd generation actors' part was blah).",4,Mixed feelings,1276473600,"06 14, 2010",0.0858
8,A1G9FX1KV45N41,764004425,Gary Selikow,"[0, 0]","I have read the book Wuthering Heights several times and seen two other film versions the 1939 Olivier/Oberon version which was a theater masterpiece in it's won right, but was not at all close to the actual book by Bronte, it chopped off half the book as did the 1970 Timothy Dalton version.This version is by far the definitive version of Wuthering Heights, and by far the best.The backdrop of the Yorkshire Moors and the contrast between the mansion Thrushcross Grange and the dark and dangerous Wuthering Heights is well portrayed too.Robert Cavanah captures the combination of anguish and pathos and his obsession for Catherine Earnshaw (Orla Brady) and his demonic malevolence and cruelty towards everyone else on the other.Ian Bohnholm Carter adds some character toil Edgar Linton as was intended by Bronte and not merely as a milksop as most film versions have portrayed him. Flora Montgomery provides a sympathetic but petulant and childish Isabella Linton , and Ian Shaw expertly portrays the descent from Hindley as master of Wuthering heights to the alcoholic shell of a man brutalized in revenge for the treatment he once gave him by Heathcliff.The younger set are also well done, with Sarah Smart as a beautiful Catherine Linton, with some of the fire of her mother but more love and goodness within her. with her blond curls and pretty face, exactly as described by Bronte. We see her character when she stands up to Heathcliff's cruelty to her. Matthew Macfadyen plays the rugged rough diamond Hareton Earnshaw who Hethcliff tries to ruin, and the end shows both Heathcliff's desperate end and rejoining with his beloved Catherine in the spirit world, and the joining of the two lovers Cathy Linton and Hareton in the plosive and hopeful ending Bronte wrote of.Linton Heathcliff played by William Mannering while providing the self-pitying and sickness of Linton does not display the maelvolence of that character as Bronte wrote of in her novel .My main quibble with the movie was the character of Nelly Dean who was Hindley's contemporary in the book and not an elderly woman as played by Polly Hemingway.But the best version I have seen and the recommended one for teachers of the novel wanting to show the film version to the class",5,Best version I have seen,1389657600,"01 14, 2014",0.1643
9,A2L50MTW3A4SLC,764004425,GenTonic08,"[1, 1]",I love this version of wuthering heights..the actors were so passionate and their acting was amazing. I wish the movie could have just kept going...awesome! :),5,Favorite of all time!,1353628800,"11 23, 2012",0.6134
