,reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime,Sentiment
0,A3QY2B5J90POMC,738920363,A Customer,"[47, 49]","At about 10 mos. my younger daughter started taking interest in this video. The muppets are interspersed with live-action clips of kids w. babies (as well s farm animals &amp; dogs) which really grabs her attention. Elmo himself is very bright and animated, which attracts the attention of kids younger than the recommended ages (3-6). I would note that my almost-5-y.o. was bored by this after one or two viewings, but is more than happy to explain to her younger sibling what is going on in the video.I noticed that the other Sesame Street videos we have do not interest my toddler like this Elmo's World video does. It seems less tedious and faster paced with more emphasis on visuals than the other Sesame Street videos do. I would recmmend this one as a nice 'first' introduction to Sesame Street beginning in the toddler years. It dosen't bother with counting and the alphabet like more 'grown up' Sesame Street, but rather focuses on this that are really facinating for really little ones like babies (like themselves!) and animals.Highly recommend - and sooner rather than later.",4,"good for toddlers, too!",975628800,"12 1, 2000",0.3841
1,A1E9N5FK21NDTD,738920363,APIMom1999 wolfsky,"[3, 3]","this one is great to throw in the mini van for short trips because the segments are short, so you don't have to wait until the end of the DVD to get out of the car (for those with DVDs in their car/van/truck) Basically it is the same Elmo snippets you see on Sesame Street.",5,great small bites of Elmo,1072656000,"12 29, 2003",0.6249
2,A31XE8322XFJCN,738920363,Barbara Millet,"[2, 3]","If we ever need to settle down our rowdy toddler, this is the DVD to do it (as well as any of the Elmo's World DVDs). The repiticious Elmo routine settles our savage beast. She'll still play with her toys and will walk away from time to time, but she does it quietly and always comes running back when the kazoo starts playing. A+",5,Elmo's World = Quiet Time,1077580800,"02 24, 2004",0.0637
3,A2TVT03TGAMFL4,738920363,C. Montejo,"[1, 1]","This takes the most interesting topics for many babies and combines them! It's nothing short of fabulous! It has a baby section, a dog section and a farm section.",5,SIMPLY PERFECT,1329436800,"02 17, 2012",0.0124
4,AZTLX50QET4MP,738920363,Colleen McKinney,"[3, 3]","My son loves Elmo so we got this one for him. He loves the little babies. He doesn't seem to care for the dog part, but all in all he loves it. This video is very educational and entertaining.",4,Elmo has done it again!,1143417600,"03 27, 2006",0.5682
5,A3RX5RMRAJ8Z5B,738920363,D. Lane Book lover,"[42, 44]","We love this video. I love that it teachs my kids about babies, dogs, and farms. All three shows on this video are done very well. And I really can't say that with all Elmo's world shows. This video opens the way to talk to young kids about babies, dogs and farms. Which is great. I'm a home daycare provider. Over the yrs I have collected over 100 kids videos. Elmo's World - Babies, Dogs & More! seems to entertain my daycare kids ages 14 months to 5 yrs greatly. I'd say it's in the top 20 favorite videos of my daycare kids.",5,Toddlers LOVE this video,1127001600,"09 18, 2005",0.2856
6,A2HW5Q36HIQAF3,738920363,Haven's Mom,"[3, 5]",This video is boring. Too much talking and too little talking from the muppet characters. Might be suited more for an older child but mine is 13 months so there has to be constant colorful characters for her to be interested.,2,Not enough puppet characters!,1152144000,"07 6, 2006",0.0772
7,A2RNUPVSNW1ZXX,738920363,Heather Walton,"[0, 0]",My 18-month-old loves this tape! I like that it is an hour long and keeps her occupied the entire time! There are three Elmo's World episodes: Playing with babies. Second are the dogs. The final episode examines life on the farm and daily chores done there. It is a fun tape with lots of baby animals to look at. Nothig like babies animals to capture the attention of an active toddler! If this tape were only on DVD- it would be perfect.,5,Elmo's very best,1016755200,"03 22, 2002",0.3732
8,A1WEHJG963TAGN,738920363,Jessila,"[0, 0]","Elmo's World is all right but not my favorite part of Sesame Street. My son likes this film, though it is not his favorite one. It has a long segment of babies which bores me and my son sometimes loses interest, but it's okay.",4,My son likes it,1404518400,"07 5, 2014",-0.0511
9,APZBTWUGNDI9Z,738920363,joanne tilli-lind,"[0, 0]",The kids love it.,5,Five Stars,1404345600,"07 3, 2014",0.6369
10,A100LLXMXDZHJZ,738920363,Karen Wolf MomWhoLovesTheseReviews,"[1, 1]","My 2 year-old son loves almost anything Elmo, so this was a no-brainer. This was the first Elmo's World DVD I bought for him, because he loves dogs and farms. It turns out, though, that the baby segment is his favorite. We like to sing along with Old MacDonald. Now that we have Tivo, I could have just recorded the last 20 minutes of Sesame Street every day, but this DVD was a nice addition to our library.",5,Can't lose with Elmo!,1182816000,"06 26, 2007",0.5071
11,A244P3YXH9U4F0,738920363,Lady Vee,"[1, 4]","I'm ten years old and I love Elomo's world. I mean I haven't watched in a year. When I'm bored it's fun to laugh at how funny, In my way of age, to see such a baby show. It's like teenagers watching Winnie the Pooh. They still like it.It's like for a period of time you are little and like it and then in like first grade you hate it and think it's babyish then in about 5th grade there are no more shows on and you just look on tv and you watch it. I laugh at those things todlers would would listen to. To me it's entertaining! LAlalala Elmo's world!",5,"OkAY LOOK, I love this!",1125792000,"09 4, 2005",0.4126
12,A1GUX6R8DV3ZLY,738920363,Lauren A.,"[4, 4]","I bought this video because my daughter loves dogs and other animals. I also bought it because there is a segment on babies - as we are having a baby in a few months, I thought it would be good to expose her to little babies. My daughter this loves this video. She asks to watch it multiple times every day. Sometimes we have to hide it. She laughts at Elmo and really relates to all the animals and babies that are shown in the segments.The video is divided into 3 full length segments of Elmo's World - one on babies, one on dogs, and one on farm animals. My daughter loves each one. Plus they are very educational. If there is a new baby on the way, I DEFINITELY recommend this video as a tool to teach your toddler about babies. It discusses how to play with babies and what newborns are like.",5,"My 13 month old is in love with Elmo,,, and this movie!",1140652800,"02 23, 2006",0.3253
13,A2QWF2BJ2FM4R2,738920363,Lovblad,"[1, 1]","Ok Ok Ok. I am not in love with Elmo, my daughter is. I do not find him as likeable as the other Sesame Street puppets...Anyway also the concept of the Elmo's world DVDs is not really that appealing to an adult...but apparently kids love it",4,My daughter loves this,1143072000,"03 23, 2006",0.269
14,A9REEKTBGZ5W0,738920363,Lydia's Mommy,"[1, 2]","My daughter doesn't watch much television, and when she does it is usually Dora, Miffy or Blue's Clues on Noggin. So, I didn't know if she would be interested in this Elmo DVD when she got it for her first birthday. But now I know that regardless of the main character, babies and doggies are a sure winner. Watching the little kids play with the babies is my favorite part, and it really gets my daughter's attention. All in all I do recommend this DVD. It shows alot, but isn't too fast paced. Also, there are some very adorbale scenes. But by the time the farm segment starts my daughter has usually lost interest.",4,very cute,1128297600,"10 3, 2005",0.3123
15,AGEKVD8JPZQMT,738920363,M. Rodriguez Cnyper,"[0, 0]","Elmo is so entrancing, I have no idea how he does it, but when this DVD is on, my daughter can't help but stare at the TV and talk to Elmo (even at only 6 months old!) This episode of Elmo's World is particularly cute because he explores the world of adorable babies-humans and animals. Something about babies makes other babies want to watch. Thanks to Elmo, I get some much needed Me time...Although this DVD gets old for me some days, it's worth it because my daughter is glued to it and just can't seem to get enough of this fuzzy little monster and his cute little friends!!",4,Elmo is Mommy's hero!,1258588800,"11 19, 2009",0.2247
16,A307YFSORUAXSQ,738920363,NYCPickyMom,"[68, 71]","My daughter has always loved Sesame Street with Elmo being her favorite puppet. We have the Best of Elmo, which she loves so we had to get this one since she loves looking at other babies and dogs. The segments are adorable with about 15 minutes spent on each. We get to see many different babies, even the Sesame Street cast as babies as well. The dog segment is great for us since it shows our daughter how to get along with our dog. The farm segment is my favorite. Elmo wants to tape Oscar feeding his animals, so he jumps into Oscar's trash can much to Oscar's objection. It is the first look I've ever gotten inside his can. I'll agree with one reviewer as it isn't as educational as the other Elmo's world videos, however it does teach about our world and the life in it. My daughter has been watching Elmo since she was about 8 months old (she's now a lil over 1) and her adoration has grown each day. This is a definite keeper and at the most it will keep your child entertained for about 50 minutes. This is the perfect time to get my daughter to munch on some healthy snacks while I clean up.",5,Perfect Intro to Elmo for Babies,1068768000,"11 14, 2003",0.4948
17,AQPDA3WRYF19K,738920363,R. Lunt Circus Ringleader,"[2, 2]",My 3 year old & 1 year old love this movie! They laugh & think it is great!,5,Love it,1167868800,"01 4, 2007",0.7547
18,A2XNLIC0O07GPW,738920363,shopmysongs,"[0, 0]","Great movie all kids. It is entertaining, nicely done and keeps the kids entertained. My 6 year old and 2 year old granddaughter love it.",5,Great - Great - Great,1365206400,"04 6, 2013",0.6931
19,A1MO79MDHXB9J3,738920363,Syrielle,"[3, 3]","We've had this DVD for two months now and our 14 month old daughter takes to it every time it's on! What child doesn't love babies and animals? It is a sure win. The DVD feature allows you to get quick access to the segment you want to view, whether it be the babies, dogs, or life on the farm segments. I am always impressed with the high quality and creativity of Sesame Street productions, and this one is no exception.",5,This is a winner!,1035936000,"10 30, 2002",0.165
20,A3QU3O79AGNWCY,738920363,T.D. Orr Dano,"[0, 0]",I hate this video - But my grand daughter loves it. It is great the first time through but my grand daughter and I have watched it at least five times and I am positive that bananas are yellow and I know what hair is and that it comes in all styles and colors.Seriously she is 3 years old and she loves Elmo and these DVDs.I watched Alvin and Chipmonks at least 25 times.,5,I hate this video - But my grand daughter loves it,1266537600,"02 19, 2010",0.8911
