,reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime,Sentiment
0,A2S7YBFPZX1IGQ,B000072UMJ,alysha davis,"[0, 0]",fits true to size i can wear this with anything since it being a darker shade of purple wont stand out as much but still has that color its great just what i was looking for totally would recommend to anyone!,5,great shoes!,1362268800,"03 3, 2013",0.9102
1,AWF47TNS4EM6A,B000072UMJ,amazon_mama0312,"[0, 0]",I got these as a gift for my little sister. She had been wanting a pair of these for a really long time. I was so happy to find them here on amazon for the cheapest price ;) She absolutely LOVES these and wears them every day. great deal.,5,She loved them!!!,1398729600,"04 29, 2014",0.4962
2,A1UMN556PVE5ZJ,B000072UMJ,Angie,"[0, 0]",My daughter loves converse so the fact that it fit her witout us having to return or try on in the store was a plus - it arrived on time,5,Fit her well,1361232000,"02 19, 2013",0.7351
3,ABW1LGKF1KIE2,B000072UMJ,April Kozeluh,"[0, 0]","I love these shoes. True to form, these Converse fit well. I love the brightness of the light orange color.",5,Great Shoes,1388188800,"12 28, 2013",0.7219
4,A1QX56F8XR2JWS,B000072UMJ,arm338,"[0, 0]",These fit great and feel great to walk around in. I highly recommend these shoes to anyone for a great shoe for the summer.,5,Best shoes ever,1389916800,"01 17, 2014",0.8387
5,A3ULRPX2VH7ME0,B000072UMJ,Arthur Panick,"[0, 1]","My wife loves the shoes, however the size convertion was a little off no biggie, just send 'em back and get the right size.",5,She like them but oops...,1395446400,"03 22, 2014",0.4173
6,AG7KPETFR641W,B000072UMJ,Ash86,"[0, 0]","I've been looking for red chucks for a while now. I love these!! I would recommend getting a half size to a full size smaller though, they run quite large.",4,Love them,1289779200,"11 15, 2010",0.3533
7,A2H65NJ72RQYNH,B000072UMJ,avalanchefan95,"[0, 0]","Converse has been making these for as long as my kid has been on Earth and longer and now he's asking for them. He loves them. This is his 4th pair, each in assorted colors. Nothing to complain about whatsoever. They don't really change much - which is **exactly** the point, right?",5,"Perfection, as always",1375920000,"08 8, 2013",0.1695
8,A1HF1SC6NCYKSO,B000072UMJ,Bargain Hunter,"[0, 0]",Purchased these as a Christmas gift for my daughter. She wears them all the time. I may borrow them as well.,5,Teenage daughter loves,1357257600,"01 4, 2013",0.2379
9,A6Z1YFGU8UZLR,B000072UMJ,B. DeVore,"[0, 0]",I bought these for my grown daughter for Valentine's Day and she loved them! They fit perfectly. Any age would love them..,5,Great lo Top Converse Shoes!,1392681600,"02 18, 2014",0.6815
10,A2P2QNLH3M4IIT,B000072UMJ,believer033,"[0, 0]","My 4 yr old son needed black shoes for a play he was in. I didn't want to buy dress shoes as he would not get any additional wear out of them. I opted for these black Converse. They were adorable, they fit him well - he is about a size 11 little kids but I ordered the 12 and they are fine with a bit of growing room. He calls them his &#34;Chucks&#34; and thinks he's cool when he wears them...well, he is pretty cool - he has worn them several times since the play so overall, it was a good purchase.",5,Good Choice,1355961600,"12 20, 2012",0.3846
11,A15C2W1TWNJCGQ,B000072UMJ,Beth,"[0, 0]","Love my new, black converse!!! Nice fit and go well with my new pants!!! Very pleased with the product and delivery!! Thank you!!",5,Love My Converse!!!,1363564800,"03 18, 2013",0.5067
12,A37U74K4E0Y40A,B000072UMJ,Blacktaildeer,"[0, 1]","Ok the title is based on Julie Sarinana check out her blog and you too will see why. The shoes arrived on time to my girlfriend house. A perfect fit she said, as she is wearing a mens 4.5 for her 6.5. Strange I know but that how they are listed. I purchased these Converse in White Canvas shoes for my little asian cutie she is 5'1&#34; and maybe 118lbs. My girlfriend will be wearing these new Canvas Converse at Disneyland. She'll copy the amazing fashion style recommendation in Sincerely Jules web site. The complete outfit for the day at disney: Tangerine Sweatshirt, Crisp WHITE Roxy Cotton Shorts, Sneakers: White Canvas Converse Chuck Taylors, Sunglasses: Karen Walker. Another great purchase. Enjoy your All Star White Canvas Shoes. I am sure enjoy my asian cutie wearing hers.",5,"Jules in Malibu - Monday June 18, 2012",1379548800,"09 19, 2013",0.3566
13,AS3CZGW4Y3QQE,B000072UMJ,Briana Purcell,"[1, 1]","Nice quality, great fit, and a fun pair of shoes that are reflective of my personality. Makes you stand out.",5,A Fun pair of shoes that express yourself,1371168000,"06 14, 2013",0.4568
14,A3CX1BALOHY1T4,B000072UMJ,Brittani Alford,"[0, 0]","I bought these for my eight year old little sister and she's loving them. She says they are very confortable, very bright and vivid color and loves showing them off. Her first pair of chucks! I'm a proud sister! Very good buy, arrived pretty quickly as well. Great stiching and laces (came with two pair-black and white) If you're getting these shoes to work in, I don't recommend. They are made tobe confortable but have very little sole support and the toes are kinda squished so perfect for little feet (like mine and sister's) I have bought three pairs from this site, very great buy!",5,Very Cute,1363824000,"03 21, 2013",0.5952
15,AKFN2R3HNTI8J,B000072UMJ,bs25942,"[0, 0]",They are comfy and flat. I did not want to buy specific weightlifting shoes due to price so ended up with these. They perform well while squatting and lunging though they do have a small toe box.,5,Use as Squatting Shoes,1391817600,"02 8, 2014",0.072
16,A2TY9KJ0B5LI0P,B000072UMJ,bsassy406,"[0, 0]",These run bigger than normal tennis shoes...my son has only worn these since he was born. We are on our 19th pair and get tons of use out of them!!,5,Run big,1355270400,"12 12, 2012",-0.0987
17,AQZWB4Y038UL2,B000072UMJ,chono,"[0, 5]","El vendedor debe revisar las opciones, Me enviaron unos calzados de recien nacidos y seleccione uno de ninos, mi hijo esta muy molesto.",1,Los calzados recibidos no corresponden con la seleccion hecha.,1359244800,"01 27, 2013",0.0
18,A18ZS8OXLQIMKH,B000072UMJ,Christina! Christina!,"[7, 8]","I have wanted Green chuck taylors for the longest time! I got these right away and loved them! They are the bright kelly green as pictured. I am a women's 7.5 usually, but 7's fit perfectly. I was also really happy with the price this seller had it as. Anywhere else seemed to be $60 or more! Can't complain about these shoes at all except that I'm worried about getting them dirty!",5,Nothing beats original Converse,1301270400,"03 28, 2011",0.2938
19,A2LG9VX6R1BVQO,B000072UMJ,claudia c.,"[0, 0]",Love itWas a pr&auml;sentIt was verry NiceEvery BodyLiked itAnd gave onlyCompliment's on the item,5,Love it,1366934400,"04 26, 2013",0.6369
20,A27UF1MSF3DB2,B000072UMJ,C-Lo Cynthia,"[0, 0]",I had been wearing converse for years I had them in every single color but never an all white pair lol so I ordered them and they just look amazing with anything u wear I usually wear a 5.5 in boys I ordered a 4.5 in men's they fit a little big so for next time I'll ordered a size 4.0 overall I live them shipping only took 2 days I would recommend.,5,Love them,1398988800,"05 2, 2014",0.9468
21,A3U8G50F40H9X4,B000072UMJ,comara17,"[0, 0]",I got these to replace a pair of the exact color that I got in 1995. They &#34;mysteriously&#34; disappeared when we moved. I love love these shoes. They are the classic in a really fun color.,5,Brings me back....,1366848000,"04 25, 2013",0.2964
22,AB470GAVSK9FJ,B000072UMJ,Cupcakes,"[0, 4]","These shoes run so big, and the size is very confusing. I emailed to find out if I could just exchange for a smaller size, but they won't do that. I have to send them back, and buy another pair. No thanks.",1,Never online.,1357948800,"01 12, 2013",-0.1589
23,A211MFTWSRP45Q,B000072UMJ,Daniel Brennan,"[1, 3]","From high school on, these have been a staple. Nothing much to them, just canvass and a fairly poorly supported insole on a fairly sturdy shoe bottom. Cool and comfortable, these are the perfect &#34;knocking around&#34; shoes. No delivery issues - came in the two business days promised by Prime.",4,Have worn all my life,1359676800,"02 1, 2013",0.3118
24,A122ULM3MEHFW7,B000072UMJ,Danielle Chavez,"[0, 0]",I GOT MY SHOES IN THE MAIL VERY FAST I LOVE THEM THEY GO WITH EVERYTHING I WEAR I RECOMMEND YOU BUY THEM.,5,I Love These Shoes,1354752000,"12 6, 2012",0.7884
25,A3UV6YAI185ASC,B000072UMJ,dato,"[0, 0]","Converse Chuck Taylor All Star Lo Top Black Monochrome CanvasI love this Converse, excellent quality and stile looks sexy :)",5,Converce 4 ever!!!,1383609600,"11 5, 2013",0.9442
26,A2BY0R17DVAR62,B000072UMJ,D. de Gannes Dilly,"[0, 0]",This shoe is as to be expected strong and durable for my teenager - she loves it and I am very happy with this purchase,5,Great,1357516800,"01 7, 2013",0.8999
27,A1OVU674MOHMRF,B000072UMJ,Denise D. Killips,"[0, 0]",Ordered for my daughter for Christmas. Fit perfectly and she loves them. I would easily recommend these to anyone. Great shoes.,5,great shoes,1393027200,"02 22, 2014",0.5276
28,A3OB30EDPRHNLZ,B000072UMJ,Diane S. Akacich,"[0, 0]",These are killer--so cute and comfortable. I recommend for women who don't have a lot of money but want to look chic. Wear them with black or brown or tan--wear them with anything.,5,Purple Cactu basketball shoes,1383350400,"11 2, 2013",0.4452
29,A332SF9G2IKC8G,B000072UMJ,D. Leon ladyvega66,"[0, 0]","You cant go wrong with Chucks. I have been wearing them for the passed year out here in Afghanistan. They hold up nicely in the rough terrain and keep my feet cool during the summer months when the temperature reaches 130 F degrees. When I am back in the states, I wear pencil skirts and pumps to the office but I will never outgrow Chucks. I wear them on the weekends during coffee runs or for grocery shopping.",5,Classic,1360972800,"02 16, 2013",0.2064
30,A7I4M4ZYS3IEX,B000072UMJ,D. MALONE,"[0, 0]","this sneakers is just what my daughter ask for, the sneaker fit her great. the sizes are true to what they say they are.and converse sneakers last a long time. it a real good value for these shoe, worth every penny.",5,great pair of sneakers,1315180800,"09 5, 2011",0.6405
31,A2MA9N6X21LVO,B000072UMJ,Donovan Meep Mop,"[0, 0]","If you want Chucks, you're gonna get Chucks. Just be aware that the support in them is pretty poor. Walking in them makes me feel like I have a high ankle sprain.",3,Looks great but uncomfortable,1384300800,"11 13, 2013",0.2866
32,A30FETQ6GGSB3G,B000072UMJ,Eleanor Frodo Rigby,"[0, 0]",Got these for my niece for her birthday. She seems to like them. They fit perfect soooo yeeaah that's it,5,Gift,1392249600,"02 13, 2014",0.3654
33,A393EYHG86ZH0L,B000072UMJ,E. Loughman,"[1, 1]",These were huge for my son. Which is likely on me... we just put them in his closet for next year and bought a second smaller size for this year.,5,We love Converse,1386201600,"12 5, 2013",0.1591
34,A2CDDKORD3XRBJ,B000072UMJ,el viejo,"[0, 10]",I did not know that Converse stooped that low to get their products made in Vietnam or else I would never have bought them for my young nephew.,1,VIETNAM GARBAGE,1360281600,"02 8, 2013",-0.2732
35,A15095769K0OTB,B000072UMJ,Emma Leblanc,"[0, 0]","I get compliments on these shoes everytime I wear them. The fit perfectly as expected and are very comfortable. If you are considering whether to purchase them or not, DO IT! You won't regret it. They also make a good gift for all ages. These shoes are timeless.",5,Converse shoes,1391990400,"02 10, 2014",0.3851
36,A2QHW8NXVTPW8K,B000072UMJ,E Tammelin,"[0, 0]","Okay I love everything Converse. I already had pairs of Converse in sizes that fit me, so sizing wasn't an issue at all, I ordered the size that all my other Converse are, and it fit me well.The green color is just awesome though, lots of people have commented on them. I like Converse in every color, but the greens are probably one of my favorites.If you like Converse All-Stars and you like the color green, then go for it.",5,Awesome Green Converse,1388361600,"12 30, 2013",0.7919
37,A3TH0R81AWDJ49,B000072UMJ,Eva Mendez,"[0, 0]","I chose gray/white, they look & feel great. I wear them all the time, and of course they get a little dirty.",4,Great shoes,1399680000,"05 10, 2014",0.1209
38,AD5XV8AMXOH7W,B000072UMJ,Fabio Muoz fabio muoz,"[0, 0]","zapatos de excelente calidad, muy comodos para realizar cualquier actividad llegaron en el tiempo acordado y sin ninguna novedad los recomiendo ampliamente",5,producto original,1353888000,"11 26, 2012",-0.5574
39,AIBAILNLJIKQF,B000072UMJ,Felicia Parsons,"[0, 0]",Purchased these for my 12 yr old daughter and she is in love with them.. wears them EVERY day. Shipping time was immediate! I cannot complain.,5,CHUCKS,1363737600,"03 20, 2013",0.3041
40,A27CTW0GPEE0AZ,B000072UMJ,Firefly,"[0, 0]",Very nice looking shoe and very comfortable !! You can wear them all day and no problems.I bought them for my daughter and she loves them .,5,EXCELLENT !!!,1349827200,"10 10, 2012",0.5835
41,A1GP5LOTQFST63,B000072UMJ,flonman,"[0, 1]",always wear a size 11 in every shoe. these were too big but i wear an orthotic/insole so they were perfect. most definitely order a size down,5,classic,1369612800,"05 27, 2013",0.4039
42,AAWIYXBGE49ZT,B000072UMJ,GGEileen,"[0, 0]","They fit great width wise but seem a little long, but I think that's just how Chuck's are. I wear size 7.5 in women's shoes and the 5.5 were a good fit for me.",4,These Chuck's are great!,1389139200,"01 8, 2014",0.6569
43,A3C2NAW79RSQ6X,B000072UMJ,Gilberto Perez,"[0, 1]","I really love shoes. I'm always looking for shoes. This pair cought my atention because of its color, a very nice and uniform green that goes perfectly ok with jeans or shorts. I use to wear them for my afternoon walks, to go to the beach and for any casual event like coffee with friends, the movies and so. I like these shoes a lot!!",5,"Not my first, but still great shoes!",1371945600,"06 23, 2013",0.4498
