,reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime,Sentiment
0,A1DQHS7MOVYYYA,1400599997,A. Boston,"[212, 215]","MORE UPDATES at the bottom of my review!My review includes details of Kindle 3, the newest version! With the time period, I could still return my nook, but I'm still completely in love with it and don't want the kindle for the reasons below.I was one of those people who was averse to the idea of an e-reader for a long time. I liked the feel of a real book, I was in love with free books at the library, why would I start paying for them? Then, my library got overdrive, which is e-books FREE from the library. Then one day soon after, I woke up and the urge for an e-reader was there. The Nook was my final choice. It took a lot of back and forth and research to get to this point. I bought and tried the Sony Touch reader, returned it, and went and got the Nook. I really honestly wanted the Kindle most, because I'm a loyalist. I love Amazon and felt really comfortable here if I decided to actually start purchasing books again. But below, I'll give you comparisons to the three big readers and the reasons I got the nook:- Nook(N) by barnes & noble- Kindle 3(K) by amazon.com- Sony Reader Touch(ST)1. My biggest decision maker was Epub. This is the format in which you can take ebooks out of the library, so I needed whatever I got to be Epub friendly.N: The Nook is epub friendly. As well as PDF, and many other formats.K: The Kindle won't use Epub, which was all I needed to know. It mainly uses it's own Amazon format,while it also uses PDF, mobi and a few others. It makes me feel like Amazon is being greedy, wanting us to only use and buy books from the amazon site. Don't they understand that I love my library?ST: Sony reader is Epub friendly. pretty much the same as the nook.2. PRICE!N: 149 with wifiST: 169 NO WIFIK: 139 with wifi(or 189 with wifi and free 3G)While kindle 3 is 10 dollars cheaper, it doesn't give me those free library books, so it really doesn't make any difference to me.*You can now lend some books from the Nook for 14 days to a friend with their new lend me technology. While this is in beta stages, and not ALL books are lendable. It depends on the agreement with the publisher. The other two you cannot lend at all.*The Nook has a replaceable, rechargable battery. So it'll last awhile, but when its dwindling, you can spend 30 bucks and put a new one in yourself. For the Kindles, they are sealed inside. People have said you can do it yourself, but you must be tech savvy. Or you can send it away to Amazon for about the cost of [...]+shipping charges and they'll replace it for you.*You can expand your memory on the Nook and on the Sony touch. The Kindle you cannot, though the Kindle will hold 3,500 books, don't know if you need more space then that?!*Nook has a fancy color touch screen at the bottom. While the Sony touch has a touch screen(the entire screen), it was slow to respond, very klunky and not very pretty. The kindle is loaded with buttons along the outside of the screen.* all three have a built in dictionary, which I think is just awesome.*The new kindle now meets with the nook on their slim width. People used to say the nook was more comfortable to hold because of the width, now the kindle will be as well.*Yet, the Nook is heavier by about 3 oz then the Kindle or Sony.*The Nook battery life lasts about 10 days with wifi off, the Sony has 14 days, and the new kindle is up to a month with wifi off(3 weeks with it on)This wasn't a big deal to me, and I was more interested in the other features the Nook DID have, like replaceable battery and expandable memory.*And you may be wondering, why did I purchase a Sony Touch, and then scamper back hours later to return it? Well. When I got it out of the box, it wasn't techy enough for me. It felt like a very basic, bare bones E-reader. And I already had in my head all the things you hear about the nook: books more expensive, and for some reason I thought it wasn't epub friendly. But the moment I had that Sony in my hand, I went to look at the nook more indepth online. The Sony online library was nothing in comparison to Kindle's Amazon.com or Nook's Barnes & Noble. One of my favorite reads recently was The Hunger Games by Suzanne Collins. It was nowhere to be found on Sony. That gave me a bad taste in my mouth.*In the past people have complained that Barnes & Noble is significantly more expensive then Amazon. I did some price comparisons of big titles, and found them most of the time to be exactly the same. I think Barnes & Noble might be trying to keep in line with Amazon to draw more readers(Like ME!) into getting the Nook.On the whole, the nook is everything I wanted. I've downloaded some free classics from google books, I've taken out library ebooks and it was REALLY easy! I even bought my first book(well, ebook) in a long time. Despite being a new release, it was under ten bucks. I also bought another book I've been meaning to read for years for under four dollars. The nook is comfortable to hold with one hand. I like the using the touch screen to swipe and turn pages. And tops on my list, I didn't feel horrificly guilty for buying it. One fifty is a reasonable price for such a fun new book reader.Update Oct '10: A software update is coming in Nov:dramatically increase page turn speed, customized B&N; Library organization and password protection. It also includes the ability to sync across all NOOK and all devices enabled with our free NOOK apps, by syncing your last page read. If you forget your NOOK at home, use the NOOK app for iPad, iPhone, iPod touch, Android smartphone or PC to pick up where you left off. And, the next time you pick up your NOOK, the Reading Now page will be updated and ready to go.Update Dec '10: The update was a pinch to install, and it has some stellar perks that make the nook even more loveable. The shelving option it a lot of fun for those people who like to organize. You can name a shelf anything you want. The only limit is your Barnes and Noble book will stay in their Barnes folder, while any other books you have will stay in My Documents. The page turn is very fast. I do read across multiple devices, but for most people that will be a great new feature.",5,Comparison: Nook vs. Kindle 3 vs. Sony Touch from a library book lover,1279584000,"07 20, 2010",0.2729
1,A2TETZJOUBQTJE,1400599997,AfrikanFrog,"[0, 0]","I absolutely love it. While it doesn't have the bells and whistles of the other Ebook Readers, it does exactly what it is meant to do. It allows you to read books. I bought this as gateway into ebook technology and I love it. The unit fits into your hands nicely and is not heavy. The buttons on the side are helpful in turning the pages. It charges fast and the battery lasts a decent amount of time.",5,Excellent Ebook Reader,1371340800,"06 16, 2013",0.2708
2,AIW2B5CZEUTS5,1400599997,ajay,"[9, 16]",I waited until June 2010 until I bought a nook. So far I am loving it. I love the page turning swipe feature. Those that gave the nook 1 star are the ones who got theirs with the 1.1 firmware. The firmware is now up to 1.4 and the price has dropped to $199.,5,Best ereader out there,1277078400,"06 21, 2010",0.2473
3,A4WCZVA328QB4,1400599997,Allen D. Reinecke,"[25, 25]","UPDATE 6/3/10: B&N; is offering a $50 gift card with every purchase from June 2 =>. They will honor purchases up to two weeks prior to the launch of the promotion. I bought mine 5/22 and my gift card arrives in 10 business days! Now that's what I call a customer-focused company with excellent customer service. Another and very important reason why nook beats Kindle.nook review:I did my research on e-readers and thought long and hard about the two main contenders - nook and Kindle. I chose the nook. Why?...1) It's design is future-proof (as far as anything is) because the hardware is designed such that software and firmware updates can make it more functional in the future. Kindle requires new hardware. I just read a new one will be out in August '10, and no, no touch screen!2) Amazon (Kindle) is not a dedicated book store whose sole livelihood is books, like B&N; (nook). Amazon has demonstrated this with its wrangling with publishers to the dismay of both the publishers and Amazon's customers3) Yes, the nook was rushed out last year but they are now already on V1.3 software, but it works well and has added features and corrected some early flaws. The page turns are now quicker and very acceptable, especially compared with a real book page turn. Whoever you are with, they will have some problems and features you do or don't like. There are supposedly more books via B&N;, but never the books you actually want to read - Kindle has some missing for me as well as B&N.;B&N; will no doubt keep updating its software regularly and Amazon make you pay for new Kindles (and risk you not being able to read your e-books on the next version, like V1 to V2)E-book pricing is a little crazy right now as publishers seem to be trying to establish the value of e-books versus paperback/hardcover. Some e-books are more expensive and some are changing prices weekly. It's the same situation with both Kindle and nook from what I can tell.4) The touch screen is a nice feature (future-proofed hardware), but big fingers can hit the wrong selection occasionally. It is comparable with the iTouch touchscreen performance IMHO. Navigation is maybe more hassle than the Kindle as a result. This also makes the nook smaller (no physical keyboard to worry about) and easier to hold, even though it is marginally heavier than the Kindle.5) The nook can be personalized with your own photos for wallpaper and screen-savers (wrong wording as it's just a picture for when the nook is in sleep mode - No burn-in with e-ink screens). You can add more storage in a nook with a micro SD card6) The Kindle battery lasts longer, but the nook is fine with the Wi-Fi turned off - about 10 hours. The nook battery is user-replaceable and costs just $29, unlike the Kindle7) The nook extended warranty covers ANY accidental breakage/spillage for the full 2 years.8) A B&N; store is always nearby to get help in person and they currently offer a free book per week when you visit the store (in week 2 of 5 right now)9) Using independent free software available on the web (Calibre), I can convert and sideload documents and news feeds to my nook. I have sideloaded web pages (originally saved as HTML), word documents and .pdf's, all in .epub format. This is no doubt possible with Kindle too, but the nook is more than flexible for my needs. I read USA Today and The BBC news feeds on my nook every day and they include B&W; photos and diagrams which are clearly readable. Calibre has many more available.10) Using Sigil, again free software, I can modify e-books to add chapters or correct errors and sideload them to my nook. Again, no doubt a possibility with Kindle, but I am not sure.11) Nook is just the one size, no Kindle DX equivalent. For my needs though, the small nook is back pocket sized (literally fitting in my back pocket) and is small enough to read but carry around. I need reading glasses without exception to read and so can read at the smallest text size with no problem.12) I'm not bothered about having a music player and the built-in speakers are not really capable as listening devices (tinny and low volume), but it's there and will no doubt allow for text-to-speech in a future software release, which will be useful. The sound quality through headphones is good.I've had my nook a week and have read two books and many daily news articles. It's comfortable to use, it's fun to use and while maybe a luxury we could all do without, I've read a couple free e-books that otherwise, I would never have done - and I have many more downloaded and ready in the wings. It's actually now a hassle to read through a real paperback or hardcover. :-)The choice is yours, but my choice was the nook and I think it was a good choice.UPDATE 6/2/10 - .PDF's on the nookI have found that .pdf books, especially with charts and diagrams (ie technical/text books) are problematic to read on the nook. Interestingly the B&N; store personnel stated that they had never tried to read a .pdf on the nook - maybe just a way to avoid the issue?? However, the Kindle will no doubt have the same issue, unless you use the DX which is larger and so you can read .pdf's natively.If you read a native .pdf on the nook it is the whole page squeezed down to the 5 screen - impossible to read. If you use Calibre to convert the .pdf to .epub format, then the end result is variable. Diagrams get screwed up or disappear and while text can be enlarged with the font size function, even the text formatting may or may not be acceptable.Either way, I have given up trying to read such books on my nook. :-(I would not recommend the nook to anyone trying to use it for school where .pdf's are the only format available. The problem is not nook/Kindle, but the way .pdf's are created. They don't have the necessary information encoded to be able to convert them to other e-reader formats and retain their .pdf look. If you are going to save any documents for conversion to .epub format, don't use .pdf. I have found saving as .HTML renders a perfectly acceptable .epub file when converted, including diagrams and charts when archiving web pages, for example.See also my review of the JAVOedge Snake Skin Case for Barnes & Nobles Nook (Flip Style)",4,nook review,1275177600,"05 30, 2010",0.1676
4,A75MTT7XI4B02,1400599997,Allen E. Nance Allen Nance,"[1, 1]","MY WIFE ADORES THIS PRODUCT !!It was our household's first e-reader.There IS a little learning curve at first and expect to need a household pc to talk to it via a usb micro (not MINI) data cable WITH DATA capability (some usb cables are just charge-only) and if you get a used deal on one without a usb micro data+power ability, you are looking at up to $20.00 (unless you get one cheaper taking a risk on a crappier cable).---Only thing is it's hard for someone whose disabled with touching or vision issues to use... though you can increase font size, the rare occasion you have to type something out it's kinda small but that doesn't happen often on the nook itself.----She uses hers mainly to check things out from the Clark County Library District in Las Vegas. Once we registered with the Library, we installed Adobe Digital Editions which is the digital rights management... that took some doing but once in place, you tell the ADE of the nook you have, authorize it, and then from that point on anytime you want to check out a library book you simply go to their site, check out the electronic version which comes into your computer where the ADE recognizes it and outputs it to your nook.After x amount of days...when the checkout time expires, the file disables itself and you either get another book from the library or re check-in/check-out the same one for another x days.It makes the public library a whole new experience and that's great because, guess what...your tax dollars paid for it ! and the author gets their cut too.....Win-win all around....We've never bought an e-book from barnes and noble yet, and you do have to register the nook with them at first though you don't have to put in a credit card, but that step is probably skippable it's just handy because if you want help from b&n; they'll want you to at least register the product with them..not a big deal and it's one-time during your initial set-up procedures (and that's the one time you need to use the aforementioned little hard to type on 'typewriter' display.Happy Nooking(P.S. as a bad pun, I told my wife that if The 3 Stooges owned it, it would be a Nook-Nook-Nook... but I was frowned at. Guess it's funnier if Curley is your favorite stooge. I digress :) )",5,FANTASTIC ! Wife loves it and it's great for public library use !,1383350400,"11 2, 2013",0.472
5,A1BZHVUHARTXS6,1400599997,Annie Roberts Small Business Advisor,"[6, 7]","This is the most fantastic device imaginable. It has traveled to England, Scotland, Turkey, Egypt and Qatar and has even taken a cruise! It has traveled around in a purse, a briefcase and a carryon. It has downloaded books in PDF as well as the e-pub format, from Barnes & Noble as well as other suppliers. It has borrowed and loaned books. It also gets automatic software updates and even accesses the web to check e-mail or the latest news. This is one device that will never disappoint.So easy to read. A big plus is that when you search for a subject on B&N;, once it has exhausted the B&N; offerings (some free!), it goes on to list all the Google Books in the same category. If you make selections of Google books those are downloaded exactly the same as paid selections. I love the way this all happens automatically. You don't have to do anything at all. You can also add audio books, other audio files. The approximately 1,500 book capacity plus the capability of adding more storage is another real plus.",5,Have had it more than a year-won't leave home without it!,1263686400,"01 17, 2010",0.1358
6,A3K4ERDSQTN0YX,1400599997,Carmen Quintero Salazar LaDivaVeneca,"[0, 7]","I bought a Nook during one of my visits to Tampa, more specifically at the Wiregrass Shops. I must admit that I was tremendously excited when I got the device, because of the reviews and also the SD card capability.My joy was short lived. During the 2 weeks that I owned the product I was never able once to open none of my sideloaded pdf's that I have amassed over the years (over 30GB - I am a voracious reader). A long string of calls to Customer Service and the shop itself ensued, after which I decided to take the trip again (I live outside of the USA) to return the device directly to the store.Much to my surprise, they were extremely receptive at the store and also very apologetic for the device's inability to function properly outside the States and also the lack of functionality and propietary issues. I was refunded for all the items (Nook, cover case and screen protector) in no time at all.So, in summary, the Nook gets a ZERO star in my review for paying more attention to the esthetics rather than the functionality of the reader, but B&N; gets a FIVE star rating for their approachability and for their great costumer service!",5,Product is useless/Customer Service at the store is priceless,1268006400,"03 8, 2010",0.2226
7,A33ZO4XGZ09MPG,1400599997,CC Ciara,"[25, 25]","So, I bought the nook a few weeks ago when the price cut went into action and was constantly going back and forth with the thoughts of buying this, or buying the kindle.I bought the device with 3G simply because it was only a little more, and I travel a lot and don't have house wi-fi. I remember when I used to scoff at the nook when walking into B&N; and can't believe I ever did that! I love the feel of being able to go into the bookstore, with my nook and feel connected to the actual store. I will admit you have to do your research (read forums, articles etc...) because the nook demo employees, are not going to know everything. Also you MUST read the 'manual' and follow it to a 'T' Don't take the reader out of the box and drain what little battery you have left because you're going to have battery issues (needing it to drain completely a few times and then fully charging it before the battery is at full capacity)A lot of people may think their nook is 'frozen' when actually the battery is drained, and when that happens the screen is set to whatever screen saver, book page etc you were on when it died. There's no 'power-down' it will just stop, and touchscreen will not be active, once you plug it up and charge it a little, it will be good again. Also the constant use of the touchscreen will drain the unit faster (obvious unfortunate fact)There are a lot of books available at the moment (depending what genre you read) especially for teen and sci-fi and fiction (my books), and I was surprised to see all of the 'lend me features' for a good portion of the books I was interested in. Also B&N; really listens to complaints and proves that with upgrades (faster page turning, less freezing etc.)Also even when there was a manufacturing error, they were quick to send out a new improved nook. Overall, I love this device, it's fun, its sleek with a solid feel, and it's open-ended for future updates.It may be for you, it may not. Do your research, read forums and reviews, go into the respective stores and hold and try the device.Pros:Removable/replaceable batteryReally crisp 'paper' and 'words'e-wish list for booksSD card slotAudio/ musicFree coupons, discounts, and food monthly via nooke pub librarygetting books from Sony ADELending featureConsBattery lasts an average of 7-8 daystouchscreen keyboard a bit small (if you're used to iphone/ipod)touchscreen may be over sensitive with accidental touchSmall price differences with kindle books (average of a dollar)",5,Read the Manual and Do your Research,1278892800,"07 12, 2010",0.0732
8,A2ICT9A9NFH6X8,1400599997,Confused at Work,"[3, 5]","After what I thought was a thorough research between the Kindle, nook & Sony ereaders, I took the plunge & bought the nook. What appealled to me most were the web browser & ePub use to check out books from the library. However, after fully charging the nook, I took it with me for a weekend at the beach. I didn't bring the the charger because B&N; said battery would last up to 10 days with wireless off. Well, I found out the hard way, with wireless on, it barely a couple hours reading at night & in the afternoon by the beach. Oy, was I frustrated with nothing left to read & another night & afternoon left. Lesson learned: must bring charger everywhere! Lost 1 combined_data feedbacks_data meta_data readme_samples_data.txt samples_data_script.sh test1.txt for this.I'm not a fan of touch screens, still love my trusty push-button cellphone. So browsing the web was a pain for me, having to navigate around the screen with my finger. Page turning was fine, but I think I've overdone it since my finger began stinging from constant page-turning friction :0)). Scrolling down & up also frustrates me - most of the time I have to swipe several times to get it to move. Not to mention hitting the back button after book downloads - the response time was slow which made me think it didn't sense my touch, so I'd do it again & it goes back all the way to the main menu. Grrr! What a pain as I have to restart the store search & find the page again.B&N; samples are horrible! They give you 7 pages...but it's the cover, copyright, dedication page with only a paragraph of the actual story. Not enough to make me want to buy a book. The closest B&N; is 1 hour drive away so I couldn't take advantage of the cafe freebies or free reading in-store.After I discovered that I cannot organize books into folders, that was the final straw. I read novels with racy titles, my 10 y.o. son wanted to read his classics on the nook but I didn't want to lend it to him because he would see all my books & potentially read them. This is a biggie for me so lost another *.Features I'm happy with: I was able to check-out books from my library & I was able to put my pdf books on the nook. Yey! Unfortunately, my library just got into ebooks & have only a handfull of books so it'll be a while until I can fully take advantage of this feature.Well, these are my personal experiences with which I now realize that I didn't do a thorough reasearch as I first thought, LOL. My fault...but I still like my nook, though I'm no longer in love with it like when I first received it. I've also ordered the latest Kindle so we'll see which one I'll keep - I'm looking forward to the push-button keys on that, LOL.",3,Drains battery so fast,1283385600,"09 2, 2010",0.0481
9,ALUNVOQRXOZIA,1400599997,Conrad B. Senior,"[2, 23]",".Paid $[...] for this in April 2010. Biggest waste of money I ever spent. not worth the hassle of getting it repaired. Made me miserable and unhappy for three days. This is not how I want to spend my life--feeling miserable and abused and wondering how I got suckered into this huge mistake.The good--or perhaps the OK--I found nothing really good.GSM service is free for purchasing books and most uses. Not all that valuable. I'd be happy with just WiFi and enough memory to carry around a personal library. with me. GSM available for anything else but books. Wifi works ok, after some fussing with the settings. Many times I got error messages. I kept trying until it worked. There is some issue with the Wifi but it can be fussed with until it works--starting and stopping it.The bad--just about everything:I travel a lot, and need to carry my library with me. This device does not work to download books outside of the US. Why not? I can understand the GSM not working, but if I have WiFi access somewhere, I should be able to load anything I want anywhere. I can load books anywhere with my iPod Touch. Requires a US address. Why? Why can't anyone use it? Device requires that you sign up with B&N; with a credit card. Why can't I download free books without a B&N; account? You cannot use this device until it is registered.This device is barely functional. The interface is poorly designed, B&N; does a great job of making it difficult to find free books, and the books that are normally free--B&N; charges you $1 to $2 for these books! Outrageous! Most people would not have a clue they are being ripped off being charged for books in the public domain.The interface is so bad that everyone is hacking these devices to make them functional. Do a GOOGLE search for nook soft root--better yet check out YouTube and search for TROOK.Do a search on nook itself for free and you won't find free books, you will find books with free in the title or crippled editions with two chapters free. There is no menu selection for find free books. If you do find a free book it will be after wading through page after page of the same title--it would take days to find even a few interesting free books. With the Kindle, at least you get to choose a few best sellers are part of your purchase price. The B&N; give you nothing for free but garbage. They want to frustrated enough to pay them more money for overpriced books. Personally I can't see paying the same price for an electronic book as I do a paper bound book that I can resell or give as a gift. Electronic books cost nothing to produce and distribute--why do they cost so much? It is gouging, IMHO.To get a free book into your nook is a nightmare PITA. I use an iPod Touch and was able to load 60 free books into it, in about 8 minutes--easy and simple. Not menu after menu and then find out the book was not loaded after all.With B&N; nook it takes a long time to select and load a book. You have to pay for a book, even if it is zero dollars--another menu choice, just to get you in the habit of hitting a purchase button. There are lots of free books out there. Why should it be hard to load these? Personally, I want a large library with me because I travel alot, and I want to find what I want quickly, and I want to read it without hassle.PFD files can be loaded but these are not re-sized, so that type is pretty small and hard to read. I can't read them, and I have reasonably good near vision. If you are young with perfect vision you might be able to read for a while until your eyes get tired. PDF don't work well on this device.Changing a page is a pain with the controls. There is a way to use a finger swipe that some people have difficulty with.I personally hate wading through 40-60 pages on the life of the author, at the beginning of the book when all I want to do is read the book itself. Books with a ton of crap in the front, with articles about the life of the author, acknowledgments, are a PITA toget around. Scrolling down to chapter one to start the book is problematic--sometimes you are sent back to the index, other times you go to Chapter one. Why should I have to scroll and enter a command twice. Why can't it work the first time?I constantly had the urge to use the white part of the device as a touch screen, but only the bottom is a touch screen. I found myself thinking, my iPod Touch is better than this. It is fast to touch what I want. Give me something better like a Blackberry pointer ball!Display is flashing every time a page is changed. I found this constantly annoying. Why? There is no reason for the flashing. EVERY PAGE FLASHES AT YOU! YOU WILL LEARN TO HATE IT!!!!USB power connector. This is a weak spot of the device. Instead of using a robust connector, they use a micro USB connector. It is wobbly. Even a mini-USB would have been better. At times I could not make this connector work. It is delicate. It doesn't want to mate up. I found I needed to be very precise on aligning it, even then it would not connect. I doubt that this will survive 100 re-connections. If you buy this device, do not expect it to last more than two years. It would be smart to get the extended warrantee--another $60 for two years--If you buy a nook. Charge it only when you have too, or you will wear out this connector in a short period of time. While the battery life is good, given the crappy connector, I don't understand why they didn't put a battery 2-3 times larger in this device so that the connector would last longer and have less wear.Memory Storage is limited to about 1GB with space to add another memory card. To bring it up to 8 or 16 GB, it will cost you another $30 to $60, or if you buy it from B&N; it will be twice as much. I feel the device is worthless without at least another 8GB of storage. I'd rather it came with another 16GB. The iPad comes with that much or more--so you get a color full touch screen for not much more than the cost of the memory you need.This is a good gift for someone clueless about electronics that won't know any better about how badly B&N; crippled their android operating system and don't understand what a good interface is all about.Do yourself a favor. Try an iPod Touch, and I assume the iPad works as well. Apple makes quality products that work right, with strong connectors, great software, and are backed up with the highest rated customer support. B&N; built something with one purpose only, to sell electronic books--and to make it difficult to find free books, and to break quickly. If you want to be screwwed over, buy one of these and then bend over because B&N; sees you as someone to be used and abused--not a valuable customer.If B&N; made it easy to download free books, I'd be more forgiving on the crappy software they use and the delicate power connector. If B&N; made a decent, usable interface, and made it easy to load whole library's of free books, I'd probably buy some electronic books and they would earn my business. As it is, I will never buy an e-Book or any other book from B&N.; That is how angry I am about wasting money on this product.My nook is dead after only three days. I wish I could return it. I don't have the original packaging either, so that even if I got a new replacement, I cannot sell it on eBay to get my money back. I'm not sure what I'll do. I will be calling B&N; tomorrow to see about a replacement, and begging for a store credit instead so I can buy an iPad instead.The bottom line is, I'm more than disappointed about the product. I'm angry enough that I'll never do business with B&N; again--even if they refund me the price of this device. I don't even want it back if it were repaired.I'd rather pay $600 for an iPad, purchasing from a company that charges a lot for products that are well thought out and work well. While I may wish the price was less for Apple products, at least I don't have this awful feeling of being screwwed ten different ways by B&N; with their service and nook product.For those who think this is a good product. You are fools who don't know enough to make a valid judgment. I laugh at you, because your nook will be dead within a year.",1,AVOID AVOID AVOID Buy and iPad....,1271548800,"04 18, 2010",0.0059
